Program started
Connected to remote API server
Number of objects in the scene: 26
currentTime = 3.524588, dt = 0.002007
currentTime = 3.526600, dt = 0.002012
currentTime = 3.528608, dt = 0.002009
currentTime = 3.530625, dt = 0.002016
currentTime = 3.532635, dt = 0.002010
currentTime = 3.534661, dt = 0.002026
currentTime = 3.536693, dt = 0.002032
currentTime = 3.538703, dt = 0.002010
currentTime = 3.540723, dt = 0.002020
currentTime = 3.542731, dt = 0.002008
currentTime = 3.544736, dt = 0.002006
currentTime = 3.546746, dt = 0.002010
currentTime = 3.548765, dt = 0.002019
currentTime = 3.552070, dt = 0.003305
currentTime = 3.554088, dt = 0.002018
currentTime = 3.556119, dt = 0.002031
currentTime = 3.558128, dt = 0.002009
currentTime = 3.561632, dt = 0.003504
currentTime = 3.563645, dt = 0.002013
currentTime = 3.565683, dt = 0.002038
currentTime = 3.567693, dt = 0.002011
currentTime = 3.569704, dt = 0.002011
currentTime = 3.571754, dt = 0.002050
currentTime = 3.573762, dt = 0.002007
currentTime = 3.575771, dt = 0.002009
currentTime = 3.577787, dt = 0.002016
currentTime = 3.579797, dt = 0.002010
currentTime = 3.581820, dt = 0.002023
currentTime = 3.584661, dt = 0.002842
currentTime = 3.586673, dt = 0.002012
currentTime = 3.588927, dt = 0.002254
currentTime = 3.590947, dt = 0.002020
currentTime = 3.592974, dt = 0.002027
currentTime = 3.594989, dt = 0.002015
currentTime = 3.597000, dt = 0.002011
currentTime = 3.600710, dt = 0.003710
currentTime = 3.602733, dt = 0.002023
currentTime = 3.604747, dt = 0.002013
currentTime = 3.606756, dt = 0.002009
currentTime = 3.608768, dt = 0.002012
currentTime = 3.610778, dt = 0.002010
currentTime = 3.612825, dt = 0.002047
currentTime = 3.614857, dt = 0.002031
currentTime = 3.616893, dt = 0.002036
currentTime = 3.618902, dt = 0.002009
currentTime = 3.620909, dt = 0.002008
currentTime = 3.622936, dt = 0.002026
currentTime = 3.624947, dt = 0.002012
currentTime = 3.626958, dt = 0.002011
currentTime = 3.628979, dt = 0.002021
currentTime = 3.631001, dt = 0.002022
currentTime = 3.633024, dt = 0.002023
currentTime = 3.635709, dt = 0.002686
currentTime = 3.637729, dt = 0.002019
currentTime = 3.639738, dt = 0.002009
currentTime = 3.641748, dt = 0.002010
currentTime = 3.643755, dt = 0.002007
currentTime = 3.645787, dt = 0.002032
currentTime = 3.647817, dt = 0.002030
currentTime = 3.649883, dt = 0.002066
currentTime = 3.651918, dt = 0.002035
currentTime = 3.653937, dt = 0.002019
currentTime = 3.655948, dt = 0.002011
currentTime = 3.658066, dt = 0.002118
currentTime = 3.660239, dt = 0.002173
currentTime = 3.662261, dt = 0.002022
currentTime = 3.664271, dt = 0.002011
currentTime = 3.666743, dt = 0.002472
currentTime = 3.668773, dt = 0.002029
currentTime = 3.670849, dt = 0.002076
currentTime = 3.672857, dt = 0.002008
currentTime = 3.674865, dt = 0.002008
currentTime = 3.676880, dt = 0.002015
currentTime = 3.678892, dt = 0.002012
currentTime = 3.680952, dt = 0.002060
currentTime = 3.682976, dt = 0.002024
currentTime = 3.684984, dt = 0.002008
currentTime = 3.687009, dt = 0.002026
currentTime = 3.689020, dt = 0.002010
currentTime = 3.691050, dt = 0.002030
currentTime = 3.693068, dt = 0.002018
currentTime = 3.695074, dt = 0.002006
currentTime = 3.697173, dt = 0.002099
currentTime = 3.699200, dt = 0.002026
currentTime = 3.701210, dt = 0.002011
currentTime = 3.703218, dt = 0.002008
currentTime = 3.705280, dt = 0.002062
currentTime = 3.707290, dt = 0.002009
currentTime = 3.709299, dt = 0.002009
currentTime = 3.711310, dt = 0.002011
currentTime = 3.713328, dt = 0.002018
currentTime = 3.715350, dt = 0.002022
currentTime = 3.717359, dt = 0.002010
currentTime = 3.719376, dt = 0.002016
currentTime = 3.721389, dt = 0.002014
currentTime = 3.723398, dt = 0.002009
currentTime = 3.725407, dt = 0.002008
currentTime = 3.727423, dt = 0.002017
currentTime = 3.729435, dt = 0.002012
currentTime = 3.731514, dt = 0.002079
currentTime = 3.733534, dt = 0.002020
currentTime = 3.735560, dt = 0.002026
currentTime = 3.737566, dt = 0.002006
currentTime = 3.739572, dt = 0.002007
currentTime = 3.741582, dt = 0.002010
currentTime = 3.743590, dt = 0.002008
currentTime = 3.745607, dt = 0.002018
currentTime = 3.747656, dt = 0.002049
currentTime = 3.749667, dt = 0.002012
currentTime = 3.751676, dt = 0.002009
currentTime = 3.753684, dt = 0.002009
currentTime = 3.755709, dt = 0.002025
currentTime = 3.758835, dt = 0.003126
currentTime = 3.760867, dt = 0.002032
currentTime = 3.762891, dt = 0.002023
currentTime = 3.764908, dt = 0.002017
currentTime = 3.766924, dt = 0.002016
currentTime = 3.768932, dt = 0.002008
currentTime = 3.770958, dt = 0.002026
currentTime = 3.772973, dt = 0.002015
currentTime = 3.774984, dt = 0.002011
currentTime = 3.777009, dt = 0.002025
currentTime = 3.779038, dt = 0.002029
currentTime = 3.781051, dt = 0.002013
currentTime = 3.783092, dt = 0.002041
currentTime = 3.785102, dt = 0.002010
currentTime = 3.787116, dt = 0.002014
currentTime = 3.789125, dt = 0.002009
currentTime = 3.791184, dt = 0.002059
currentTime = 3.793193, dt = 0.002010
currentTime = 3.795212, dt = 0.002019
currentTime = 3.797236, dt = 0.002023
currentTime = 3.799261, dt = 0.002026
currentTime = 3.801274, dt = 0.002012
currentTime = 3.803283, dt = 0.002010
currentTime = 3.805290, dt = 0.002006
currentTime = 3.807315, dt = 0.002026
currentTime = 3.809326, dt = 0.002010
currentTime = 3.811337, dt = 0.002011
currentTime = 3.813364, dt = 0.002027
currentTime = 3.815376, dt = 0.002012
currentTime = 3.817394, dt = 0.002018
currentTime = 3.819885, dt = 0.002491
currentTime = 3.821964, dt = 0.002079
currentTime = 3.823983, dt = 0.002019
currentTime = 3.825995, dt = 0.002013
currentTime = 3.828029, dt = 0.002034
Here here. 0.000000, -0.000211, -0.001296
currentTime = 3.830058, dt = 0.002029
currentTime = 3.832075, dt = 0.002017
currentTime = 3.834090, dt = 0.002015
currentTime = 3.836102, dt = 0.002012
currentTime = 3.838112, dt = 0.002010
currentTime = 3.840122, dt = 0.002010
currentTime = 3.842131, dt = 0.002009
currentTime = 3.844140, dt = 0.002009
currentTime = 3.846163, dt = 0.002022
currentTime = 3.848176, dt = 0.002014
currentTime = 3.850184, dt = 0.002008
currentTime = 3.852197, dt = 0.002013
currentTime = 3.854225, dt = 0.002027
currentTime = 3.856235, dt = 0.002010
currentTime = 3.858245, dt = 0.002010
currentTime = 3.860257, dt = 0.002012
currentTime = 3.862266, dt = 0.002009
currentTime = 3.864277, dt = 0.002011
currentTime = 3.866307, dt = 0.002030
currentTime = 3.868320, dt = 0.002013
currentTime = 3.870334, dt = 0.002014
currentTime = 3.872345, dt = 0.002011
currentTime = 3.874363, dt = 0.002018
currentTime = 3.876390, dt = 0.002027
currentTime = 3.878415, dt = 0.002025
currentTime = 3.880433, dt = 0.002018
currentTime = 3.882443, dt = 0.002010
currentTime = 3.884506, dt = 0.002063
currentTime = 3.886522, dt = 0.002016
currentTime = 3.888530, dt = 0.002008
currentTime = 3.890545, dt = 0.002015
currentTime = 3.892566, dt = 0.002020
currentTime = 3.894588, dt = 0.002023
currentTime = 3.896616, dt = 0.002028
currentTime = 3.898635, dt = 0.002018
currentTime = 3.900646, dt = 0.002012
currentTime = 3.902656, dt = 0.002009
currentTime = 3.904669, dt = 0.002013
currentTime = 3.906677, dt = 0.002009
currentTime = 3.908684, dt = 0.002007
currentTime = 3.910691, dt = 0.002007
currentTime = 3.912699, dt = 0.002008
currentTime = 3.914710, dt = 0.002011
currentTime = 3.916721, dt = 0.002011
currentTime = 3.919692, dt = 0.002971
currentTime = 3.921701, dt = 0.002010
currentTime = 3.923710, dt = 0.002009
currentTime = 3.925748, dt = 0.002038
currentTime = 3.927773, dt = 0.002025
currentTime = 3.929791, dt = 0.002018
currentTime = 3.931821, dt = 0.002030
currentTime = 3.934723, dt = 0.002902
currentTime = 3.936757, dt = 0.002034
currentTime = 3.938775, dt = 0.002018
currentTime = 3.940784, dt = 0.002009
currentTime = 3.942794, dt = 0.002010
currentTime = 3.944833, dt = 0.002039
currentTime = 3.947058, dt = 0.002225
currentTime = 3.949077, dt = 0.002019
currentTime = 3.951087, dt = 0.002010
currentTime = 3.953717, dt = 0.002630
currentTime = 3.955747, dt = 0.002030
currentTime = 3.957762, dt = 0.002015
currentTime = 3.959776, dt = 0.002014
currentTime = 3.961785, dt = 0.002009
currentTime = 3.963805, dt = 0.002020
currentTime = 3.965815, dt = 0.002010
currentTime = 3.967833, dt = 0.002018
currentTime = 3.969843, dt = 0.002010
currentTime = 3.971872, dt = 0.002029
currentTime = 3.973901, dt = 0.002029
currentTime = 3.975964, dt = 0.002063
currentTime = 3.978014, dt = 0.002050
currentTime = 3.980042, dt = 0.002029
currentTime = 3.983327, dt = 0.003285
currentTime = 3.985337, dt = 0.002010
currentTime = 3.987356, dt = 0.002019
currentTime = 3.989374, dt = 0.002018
currentTime = 3.991385, dt = 0.002011
currentTime = 3.993411, dt = 0.002026
currentTime = 3.995420, dt = 0.002009
currentTime = 3.997436, dt = 0.002016
currentTime = 3.999445, dt = 0.002008
currentTime = 4.001453, dt = 0.002008
currentTime = 4.003486, dt = 0.002033
currentTime = 4.005498, dt = 0.002012
currentTime = 4.007505, dt = 0.002008
currentTime = 4.009515, dt = 0.002009
currentTime = 4.011523, dt = 0.002009
currentTime = 4.013558, dt = 0.002035
currentTime = 4.015569, dt = 0.002011
currentTime = 4.017575, dt = 0.002006
currentTime = 4.019610, dt = 0.002035
currentTime = 4.021619, dt = 0.002008
currentTime = 4.023625, dt = 0.002007
currentTime = 4.025647, dt = 0.002022
currentTime = 4.027659, dt = 0.002012
currentTime = 4.029683, dt = 0.002024
currentTime = 4.031734, dt = 0.002051
currentTime = 4.033742, dt = 0.002008
currentTime = 4.035768, dt = 0.002026
currentTime = 4.037778, dt = 0.002010
currentTime = 4.039798, dt = 0.002020
currentTime = 4.041809, dt = 0.002010
currentTime = 4.043814, dt = 0.002006
currentTime = 4.045830, dt = 0.002016
currentTime = 4.047864, dt = 0.002034
currentTime = 4.049875, dt = 0.002010
currentTime = 4.051901, dt = 0.002026
currentTime = 4.053908, dt = 0.002007
currentTime = 4.055916, dt = 0.002007
currentTime = 4.057945, dt = 0.002029
currentTime = 4.059954, dt = 0.002009
currentTime = 4.061962, dt = 0.002008
currentTime = 4.064392, dt = 0.002430
currentTime = 4.066440, dt = 0.002049
currentTime = 4.069014, dt = 0.002574
currentTime = 4.071052, dt = 0.002038
currentTime = 4.073063, dt = 0.002010
currentTime = 4.075075, dt = 0.002013
currentTime = 4.077084, dt = 0.002009
currentTime = 4.079123, dt = 0.002039
currentTime = 4.081146, dt = 0.002023
currentTime = 4.084009, dt = 0.002863
currentTime = 4.086017, dt = 0.002008
currentTime = 4.088025, dt = 0.002009
currentTime = 4.090069, dt = 0.002044
currentTime = 4.092078, dt = 0.002009
currentTime = 4.094249, dt = 0.002171
currentTime = 4.096267, dt = 0.002019
currentTime = 4.098285, dt = 0.002018
currentTime = 4.100307, dt = 0.002022
currentTime = 4.102338, dt = 0.002031
currentTime = 4.104349, dt = 0.002012
currentTime = 4.106359, dt = 0.002009
currentTime = 4.109072, dt = 0.002714
currentTime = 4.112039, dt = 0.002967
currentTime = 4.114074, dt = 0.002035
currentTime = 4.116128, dt = 0.002054
currentTime = 4.118138, dt = 0.002010
currentTime = 4.120148, dt = 0.002010
currentTime = 4.122160, dt = 0.002012
currentTime = 4.124172, dt = 0.002012
currentTime = 4.126189, dt = 0.002018
currentTime = 4.128206, dt = 0.002017
currentTime = 4.130228, dt = 0.002022
Here here. 0.001599, 0.000196, -0.001545
currentTime = 4.132265, dt = 0.002037
currentTime = 4.134306, dt = 0.002041
currentTime = 4.136319, dt = 0.002013
currentTime = 4.138333, dt = 0.002014
currentTime = 4.140353, dt = 0.002020
currentTime = 4.142362, dt = 0.002010
currentTime = 4.144374, dt = 0.002012
currentTime = 4.146386, dt = 0.002012
currentTime = 4.148396, dt = 0.002010
currentTime = 4.150415, dt = 0.002020
currentTime = 4.152426, dt = 0.002010
currentTime = 4.154436, dt = 0.002010
currentTime = 4.156445, dt = 0.002009
currentTime = 4.158458, dt = 0.002014
currentTime = 4.160468, dt = 0.002009
currentTime = 4.162491, dt = 0.002023
currentTime = 4.165182, dt = 0.002691
currentTime = 4.167230, dt = 0.002049
currentTime = 4.169241, dt = 0.002011
currentTime = 4.171258, dt = 0.002016
currentTime = 4.173265, dt = 0.002007
currentTime = 4.175273, dt = 0.002008
currentTime = 4.177279, dt = 0.002007
currentTime = 4.179298, dt = 0.002019
currentTime = 4.181445, dt = 0.002146
currentTime = 4.183457, dt = 0.002012
currentTime = 4.185467, dt = 0.002010
currentTime = 4.187475, dt = 0.002008
currentTime = 4.189485, dt = 0.002009
currentTime = 4.191491, dt = 0.002007
currentTime = 4.193500, dt = 0.002009
currentTime = 4.195508, dt = 0.002008
currentTime = 4.197518, dt = 0.002009
currentTime = 4.199544, dt = 0.002026
currentTime = 4.201562, dt = 0.002018
currentTime = 4.203571, dt = 0.002009
currentTime = 4.205579, dt = 0.002008
currentTime = 4.207587, dt = 0.002008
currentTime = 4.209606, dt = 0.002018
currentTime = 4.211613, dt = 0.002008
currentTime = 4.213623, dt = 0.002010
currentTime = 4.216146, dt = 0.002523
currentTime = 4.218158, dt = 0.002012
currentTime = 4.220165, dt = 0.002007
currentTime = 4.222171, dt = 0.002006
currentTime = 4.224178, dt = 0.002007
currentTime = 4.226186, dt = 0.002008
currentTime = 4.228212, dt = 0.002026
currentTime = 4.230226, dt = 0.002014
currentTime = 4.232235, dt = 0.002009
currentTime = 4.234253, dt = 0.002017
currentTime = 4.236263, dt = 0.002011
currentTime = 4.238273, dt = 0.002010
currentTime = 4.240294, dt = 0.002021
currentTime = 4.242306, dt = 0.002012
currentTime = 4.244314, dt = 0.002008
currentTime = 4.246323, dt = 0.002009
currentTime = 4.248339, dt = 0.002016
currentTime = 4.250361, dt = 0.002022
currentTime = 4.252374, dt = 0.002014
currentTime = 4.254383, dt = 0.002008
currentTime = 4.256392, dt = 0.002010
currentTime = 4.258399, dt = 0.002007
currentTime = 4.260406, dt = 0.002007
currentTime = 4.262432, dt = 0.002026
currentTime = 4.264441, dt = 0.002009
currentTime = 4.267963, dt = 0.003522
currentTime = 4.269976, dt = 0.002013
currentTime = 4.272046, dt = 0.002070
currentTime = 4.274060, dt = 0.002014
currentTime = 4.276068, dt = 0.002009
currentTime = 4.278076, dt = 0.002007
currentTime = 4.280085, dt = 0.002009
currentTime = 4.282094, dt = 0.002009
currentTime = 4.284993, dt = 0.002900
currentTime = 4.287001, dt = 0.002007
currentTime = 4.289012, dt = 0.002011
currentTime = 4.291022, dt = 0.002010
currentTime = 4.293041, dt = 0.002018
currentTime = 4.295049, dt = 0.002008
currentTime = 4.297058, dt = 0.002009
currentTime = 4.299084, dt = 0.002026
currentTime = 4.301102, dt = 0.002019
currentTime = 4.303128, dt = 0.002026
currentTime = 4.305194, dt = 0.002066
currentTime = 4.307209, dt = 0.002015
currentTime = 4.309219, dt = 0.002010
currentTime = 4.311227, dt = 0.002008
currentTime = 4.313284, dt = 0.002057
currentTime = 4.315307, dt = 0.002023
currentTime = 4.317347, dt = 0.002040
currentTime = 4.319406, dt = 0.002059
currentTime = 4.321419, dt = 0.002013
currentTime = 4.323440, dt = 0.002021
currentTime = 4.325446, dt = 0.002007
currentTime = 4.327454, dt = 0.002008
currentTime = 4.329462, dt = 0.002008
currentTime = 4.331478, dt = 0.002016
currentTime = 4.333487, dt = 0.002009
currentTime = 4.336022, dt = 0.002535
currentTime = 4.338038, dt = 0.002016
currentTime = 4.340046, dt = 0.002008
currentTime = 4.342055, dt = 0.002009
currentTime = 4.344066, dt = 0.002010
currentTime = 4.346073, dt = 0.002008
currentTime = 4.348098, dt = 0.002024
currentTime = 4.350113, dt = 0.002015
currentTime = 4.352123, dt = 0.002010
currentTime = 4.354133, dt = 0.002010
currentTime = 4.356141, dt = 0.002008
currentTime = 4.358150, dt = 0.002009
currentTime = 4.360161, dt = 0.002012
currentTime = 4.362171, dt = 0.002010
currentTime = 4.364210, dt = 0.002039
currentTime = 4.366245, dt = 0.002036
currentTime = 4.368257, dt = 0.002011
currentTime = 4.370270, dt = 0.002013
currentTime = 4.372295, dt = 0.002026
currentTime = 4.374309, dt = 0.002014
currentTime = 4.376316, dt = 0.002007
currentTime = 4.378325, dt = 0.002009
currentTime = 4.380336, dt = 0.002012
currentTime = 4.382364, dt = 0.002028
currentTime = 4.384394, dt = 0.002030
currentTime = 4.387077, dt = 0.002683
currentTime = 4.389100, dt = 0.002023
currentTime = 4.391121, dt = 0.002022
currentTime = 4.393154, dt = 0.002033
currentTime = 4.395169, dt = 0.002015
currentTime = 4.397213, dt = 0.002044
currentTime = 4.399225, dt = 0.002012
currentTime = 4.401302, dt = 0.002077
currentTime = 4.403311, dt = 0.002009
currentTime = 4.405319, dt = 0.002008
currentTime = 4.407327, dt = 0.002008
currentTime = 4.409337, dt = 0.002011
currentTime = 4.411348, dt = 0.002011
currentTime = 4.413377, dt = 0.002029
currentTime = 4.415404, dt = 0.002027
currentTime = 4.417424, dt = 0.002021
currentTime = 4.420099, dt = 0.002675
currentTime = 4.422157, dt = 0.002058
currentTime = 4.424167, dt = 0.002010
currentTime = 4.426178, dt = 0.002011
currentTime = 4.428189, dt = 0.002011
currentTime = 4.430199, dt = 0.002011
currentTime = 4.432213, dt = 0.002014
currentTime = 4.434236, dt = 0.002023
Here here. -0.003640, -0.003713, -0.003805
currentTime = 4.436257, dt = 0.002021
currentTime = 4.438263, dt = 0.002007
currentTime = 4.440286, dt = 0.002022
currentTime = 4.442297, dt = 0.002011
currentTime = 4.444310, dt = 0.002014
currentTime = 4.446390, dt = 0.002080
currentTime = 4.448422, dt = 0.002031
currentTime = 4.450434, dt = 0.002012
currentTime = 4.452448, dt = 0.002015
currentTime = 4.454458, dt = 0.002010
currentTime = 4.456467, dt = 0.002009
currentTime = 4.458484, dt = 0.002017
currentTime = 4.460497, dt = 0.002013
currentTime = 4.463151, dt = 0.002653
currentTime = 4.465173, dt = 0.002022
currentTime = 4.467188, dt = 0.002016
currentTime = 4.470743, dt = 0.003555
currentTime = 4.472759, dt = 0.002015
currentTime = 4.474776, dt = 0.002017
currentTime = 4.476785, dt = 0.002009
currentTime = 4.478795, dt = 0.002010
currentTime = 4.480808, dt = 0.002013
currentTime = 4.482835, dt = 0.002028
currentTime = 4.484845, dt = 0.002010
currentTime = 4.486856, dt = 0.002011
currentTime = 4.488865, dt = 0.002009
currentTime = 4.490881, dt = 0.002015
currentTime = 4.492891, dt = 0.002010
currentTime = 4.495048, dt = 0.002156
currentTime = 4.497065, dt = 0.002017
currentTime = 4.499075, dt = 0.002010
currentTime = 4.501083, dt = 0.002008
currentTime = 4.503105, dt = 0.002021
currentTime = 4.505138, dt = 0.002034
currentTime = 4.507145, dt = 0.002007
currentTime = 4.513043, dt = 0.005898
currentTime = 4.515070, dt = 0.002027
currentTime = 4.517088, dt = 0.002018
currentTime = 4.519098, dt = 0.002010
currentTime = 4.521744, dt = 0.002646
currentTime = 4.523805, dt = 0.002061
currentTime = 4.525813, dt = 0.002008
currentTime = 4.527825, dt = 0.002013
currentTime = 4.529840, dt = 0.002015
currentTime = 4.531860, dt = 0.002020
currentTime = 4.533866, dt = 0.002006
currentTime = 4.536785, dt = 0.002919
currentTime = 4.538816, dt = 0.002031
currentTime = 4.540858, dt = 0.002042
currentTime = 4.542865, dt = 0.002007
currentTime = 4.544874, dt = 0.002009
currentTime = 4.546885, dt = 0.002010
currentTime = 4.548919, dt = 0.002034
currentTime = 4.550933, dt = 0.002014
currentTime = 4.552943, dt = 0.002010
currentTime = 4.554974, dt = 0.002030
currentTime = 4.557015, dt = 0.002041
currentTime = 4.559044, dt = 0.002029
currentTime = 4.562330, dt = 0.003286
currentTime = 4.564412, dt = 0.002082
currentTime = 4.566426, dt = 0.002014
currentTime = 4.568438, dt = 0.002012
currentTime = 4.570456, dt = 0.002018
currentTime = 4.572470, dt = 0.002014
currentTime = 4.574486, dt = 0.002015
currentTime = 4.576496, dt = 0.002010
currentTime = 4.578509, dt = 0.002013
currentTime = 4.580547, dt = 0.002038
currentTime = 4.582570, dt = 0.002023
currentTime = 4.584595, dt = 0.002025
currentTime = 4.586619, dt = 0.002024
currentTime = 4.588645, dt = 0.002027
currentTime = 4.590653, dt = 0.002008
currentTime = 4.592661, dt = 0.002008
currentTime = 4.594678, dt = 0.002017
currentTime = 4.596691, dt = 0.002013
currentTime = 4.598707, dt = 0.002016
currentTime = 4.600736, dt = 0.002029
currentTime = 4.602746, dt = 0.002011
currentTime = 4.604757, dt = 0.002011
currentTime = 4.606765, dt = 0.002008
currentTime = 4.608773, dt = 0.002008
currentTime = 4.610812, dt = 0.002039
currentTime = 4.612833, dt = 0.002021
currentTime = 4.614850, dt = 0.002017
currentTime = 4.616859, dt = 0.002009
currentTime = 4.619937, dt = 0.003078
currentTime = 4.621944, dt = 0.002007
currentTime = 4.623954, dt = 0.002010
currentTime = 4.625962, dt = 0.002009
currentTime = 4.627971, dt = 0.002008
currentTime = 4.629980, dt = 0.002010
currentTime = 4.631990, dt = 0.002010
currentTime = 4.634000, dt = 0.002010
currentTime = 4.636020, dt = 0.002020
currentTime = 4.638035, dt = 0.002015
currentTime = 4.640060, dt = 0.002024
currentTime = 4.642070, dt = 0.002010
currentTime = 4.644081, dt = 0.002011
currentTime = 4.646091, dt = 0.002010
currentTime = 4.648169, dt = 0.002078
currentTime = 4.650180, dt = 0.002011
currentTime = 4.652188, dt = 0.002008
currentTime = 4.654197, dt = 0.002009
currentTime = 4.656204, dt = 0.002007
currentTime = 4.658213, dt = 0.002009
currentTime = 4.660928, dt = 0.002715
currentTime = 4.662977, dt = 0.002048
currentTime = 4.665022, dt = 0.002046
currentTime = 4.667033, dt = 0.002011
currentTime = 4.669057, dt = 0.002024
currentTime = 4.671069, dt = 0.002012
currentTime = 4.673076, dt = 0.002007
currentTime = 4.675099, dt = 0.002023
currentTime = 4.677106, dt = 0.002007
currentTime = 4.679125, dt = 0.002019
currentTime = 4.681190, dt = 0.002065
currentTime = 4.683202, dt = 0.002011
currentTime = 4.685228, dt = 0.002027
currentTime = 4.687239, dt = 0.002011
currentTime = 4.689250, dt = 0.002012
currentTime = 4.691260, dt = 0.002010
currentTime = 4.693272, dt = 0.002012
currentTime = 4.695363, dt = 0.002091
currentTime = 4.697388, dt = 0.002025
currentTime = 4.699399, dt = 0.002010
currentTime = 4.701414, dt = 0.002015
currentTime = 4.703422, dt = 0.002008
currentTime = 4.705430, dt = 0.002008
currentTime = 4.707986, dt = 0.002556
currentTime = 4.709998, dt = 0.002012
currentTime = 4.712024, dt = 0.002026
currentTime = 4.714132, dt = 0.002108
currentTime = 4.716159, dt = 0.002027
currentTime = 4.718171, dt = 0.002012
currentTime = 4.720993, dt = 0.002823
currentTime = 4.723018, dt = 0.002025
currentTime = 4.725037, dt = 0.002019
currentTime = 4.727052, dt = 0.002015
currentTime = 4.729103, dt = 0.002051
currentTime = 4.731123, dt = 0.002020
Here here. -0.008890, -0.007742, -0.006316
currentTime = 4.733316, dt = 0.002193
currentTime = 4.735339, dt = 0.002022
currentTime = 4.737347, dt = 0.002008
currentTime = 4.739363, dt = 0.002016
currentTime = 4.742042, dt = 0.002679
currentTime = 4.744050, dt = 0.002008
currentTime = 4.746059, dt = 0.002009
currentTime = 4.748069, dt = 0.002010
currentTime = 4.750079, dt = 0.002010
currentTime = 4.752087, dt = 0.002008
currentTime = 4.754097, dt = 0.002009
currentTime = 4.756105, dt = 0.002008
currentTime = 4.758111, dt = 0.002007
currentTime = 4.760143, dt = 0.002031
currentTime = 4.762175, dt = 0.002032
currentTime = 4.764209, dt = 0.002035
currentTime = 4.766224, dt = 0.002015
currentTime = 4.768234, dt = 0.002010
currentTime = 4.771184, dt = 0.002950
currentTime = 4.773190, dt = 0.002006
currentTime = 4.775207, dt = 0.002017
currentTime = 4.777219, dt = 0.002012
currentTime = 4.779236, dt = 0.002017
currentTime = 4.781281, dt = 0.002045
currentTime = 4.783290, dt = 0.002009
currentTime = 4.785341, dt = 0.002052
currentTime = 4.787355, dt = 0.002013
currentTime = 4.789380, dt = 0.002025
currentTime = 4.791391, dt = 0.002011
currentTime = 4.793404, dt = 0.002013
currentTime = 4.795412, dt = 0.002008
currentTime = 4.797439, dt = 0.002027
currentTime = 4.799452, dt = 0.002013
currentTime = 4.801463, dt = 0.002011
currentTime = 4.803474, dt = 0.002011
currentTime = 4.805485, dt = 0.002011
currentTime = 4.807491, dt = 0.002006
currentTime = 4.809504, dt = 0.002013
currentTime = 4.811520, dt = 0.002016
currentTime = 4.813532, dt = 0.002013
currentTime = 4.815545, dt = 0.002013
currentTime = 4.817554, dt = 0.002008
currentTime = 4.819562, dt = 0.002009
currentTime = 4.821575, dt = 0.002013
currentTime = 4.823603, dt = 0.002028
currentTime = 4.825632, dt = 0.002029
currentTime = 4.827650, dt = 0.002018
currentTime = 4.829665, dt = 0.002015
currentTime = 4.831688, dt = 0.002023
currentTime = 4.833711, dt = 0.002023
currentTime = 4.835722, dt = 0.002012
currentTime = 4.837731, dt = 0.002009
currentTime = 4.839741, dt = 0.002010
currentTime = 4.841749, dt = 0.002008
currentTime = 4.843760, dt = 0.002011
currentTime = 4.845769, dt = 0.002009
currentTime = 4.847778, dt = 0.002009
currentTime = 4.849787, dt = 0.002009
currentTime = 4.851812, dt = 0.002026
currentTime = 4.853827, dt = 0.002014
currentTime = 4.855835, dt = 0.002009
currentTime = 4.857848, dt = 0.002013
currentTime = 4.859859, dt = 0.002011
currentTime = 4.862449, dt = 0.002589
currentTime = 4.864472, dt = 0.002024
currentTime = 4.866494, dt = 0.002022
currentTime = 4.868503, dt = 0.002009
currentTime = 4.870525, dt = 0.002022
currentTime = 4.872536, dt = 0.002011
currentTime = 4.874554, dt = 0.002018
currentTime = 4.876578, dt = 0.002023
currentTime = 4.878590, dt = 0.002012
currentTime = 4.880640, dt = 0.002051
currentTime = 4.882658, dt = 0.002018
currentTime = 4.884669, dt = 0.002011
currentTime = 4.886681, dt = 0.002012
currentTime = 4.888689, dt = 0.002008
currentTime = 4.890697, dt = 0.002008
currentTime = 4.892708, dt = 0.002011
currentTime = 4.894720, dt = 0.002012
currentTime = 4.896741, dt = 0.002021
currentTime = 4.899495, dt = 0.002754
currentTime = 4.901503, dt = 0.002008
currentTime = 4.903534, dt = 0.002031
currentTime = 4.905545, dt = 0.002011
currentTime = 4.907554, dt = 0.002009
currentTime = 4.909566, dt = 0.002013
currentTime = 4.911592, dt = 0.002026
currentTime = 4.913609, dt = 0.002017
currentTime = 4.915656, dt = 0.002047
currentTime = 4.917689, dt = 0.002033
currentTime = 4.919698, dt = 0.002009
currentTime = 4.921705, dt = 0.002007
currentTime = 4.923712, dt = 0.002007
currentTime = 4.925721, dt = 0.002009
currentTime = 4.927743, dt = 0.002022
currentTime = 4.929754, dt = 0.002011
currentTime = 4.932530, dt = 0.002776
currentTime = 4.934540, dt = 0.002011
currentTime = 4.936576, dt = 0.002035
currentTime = 4.938600, dt = 0.002024
currentTime = 4.940627, dt = 0.002027
currentTime = 4.942634, dt = 0.002008
currentTime = 4.944642, dt = 0.002008
currentTime = 4.946652, dt = 0.002010
currentTime = 4.948680, dt = 0.002028
currentTime = 4.950690, dt = 0.002010
currentTime = 4.952715, dt = 0.002024
currentTime = 4.954727, dt = 0.002013
currentTime = 4.956750, dt = 0.002023
currentTime = 4.958783, dt = 0.002033
currentTime = 4.960793, dt = 0.002009
